time     ,t    ,pose_x ,pose_y ,pose_z   ,pose_roll ,pose_pitch ,pose_yaw ,foot0_x ,foot0_y   ,foot0_z     ,foot1_x ,foot1_y   ,foot1_z     ,foot2_x  ,foot2_y   ,foot2_z     ,foot3_x ,foot3_y   ,foot3_z     ,foot4_x ,foot4_y   ,foot4_z     ,foot5_x  ,foot5_y  ,foot5_z     ,cfg0_x      ,cfg0_y      ,cfg0_z      ,cfg1_x     ,cfg1_y      ,cfg1_z     ,cfg2_x    ,cfg2_y      ,cfg2_z      ,cfg3_x     ,cfg3_y       ,cfg3_z      ,cfg4_x      ,cfg4_y      ,cfg4_z      ,cfg5_x      ,cfg5_y      ,cfg5_z      ,cfg0_dx      ,cfg0_dy      ,cfg0_dz     ,cfg1_dx      ,cfg1_dy      ,cfg1_dz      ,cfg2_dx      ,cfg2_dy      ,cfg2_dz     ,cfg3_dx      ,cfg3_dy      ,cfg3_dz      ,cfg4_dx      ,cfg4_dy      ,cfg4_dz      ,cfg5_dx      ,cfg5_dy      ,cfg5_dz     ,foot0_sdf   ,foot1_sdf    ,foot2_sdf    ,foot3_sdf    ,foot4_sdf    ,foot5_sdf    ,support0 ,support1 ,support2 ,support3 ,support4 ,support5
21.1066  ,0.15 , 3.515 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.59386 ,-0.316059 ,0.0529112   ,3.275    ,-0.275    ,0           ,3.89307 ,0.263923  ,0.0517111   ,3.675   ,0.325     ,0.105686    ,3.20756  ,0.279271 ,0.0492344   ,0.473401    ,1.52792     ,1.38358     ,0.14011    ,1.22573     ,0.841436   ,0.563828  ,1.62723     ,1.26182     ,0.130371   ,1.21097      ,0.862802    ,0.492546    ,0.525216    ,0.626662    ,0.234325    ,1.23576     ,0.880664    ,nan          ,nan          ,nan         ,0.0140075    ,-0.0990472   ,-0.0930106   ,nan          ,nan          ,nan         ,0.0121798    ,-0.0964118   ,-0.096208    ,nan          ,nan          ,nan          ,0.0273501    ,-0.096693    ,-0.0862604  ,0           ,0.0529112    ,0            ,0.0517111    ,-0.0017449   ,0.0315999    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.1468  ,0.2  , 3.52  ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.60157 ,-0.310984 ,0.0652669   ,3.275    ,-0.275    ,0           ,3.90024 ,0.257554  ,0.0639413   ,3.675   ,0.325     ,0.105686    ,3.21806  ,0.276887 ,0.0604976   ,0.455145    ,1.53172     ,1.37327     ,0.158813   ,1.11605     ,0.740723   ,0.542135  ,1.63149     ,1.25946     ,0.146269   ,1.10763      ,0.760436    ,0.473864    ,0.521022    ,0.610125    ,0.26534     ,1.13527     ,0.790711    ,nan          ,nan          ,nan         ,0.017577     ,-0.0866888   ,-0.0775995   ,nan          ,nan          ,nan         ,0.0153716    ,-0.0831426   ,-0.0816534   ,nan          ,nan          ,nan          ,0.0280327    ,-0.082912    ,-0.0744923  ,0           ,0.0652669    ,0            ,0.0640204    ,-0.0017449   ,0.0404536    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.187   ,0.25 , 3.525 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.60982 ,-0.305876 ,0.0750536   ,3.275    ,-0.275    ,0           ,3.90783 ,0.251018  ,0.0737538   ,3.675   ,0.325     ,0.105686    ,3.22833  ,0.273731 ,0.0696686   ,0.43648     ,1.5358      ,1.36348     ,0.181406   ,1.02107     ,0.658069   ,0.519996  ,1.63548     ,1.25736     ,0.165592   ,1.01954      ,0.674816    ,0.454735    ,0.517351    ,0.594135    ,0.296959    ,1.05019     ,0.713977    ,nan          ,nan          ,nan         ,0.0205965    ,-0.0741362   ,-0.0624249   ,nan          ,nan          ,nan         ,0.0181291    ,-0.0699246   ,-0.0671131   ,nan          ,nan          ,nan          ,0.0284302    ,-0.0691547   ,-0.0626322  ,0           ,0.0750536    ,0            ,0.0738087    ,-0.0017449   ,0.04779      ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.2266  ,0.3  , 3.53  ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.61857 ,-0.301196 ,0.0824745   ,3.275    ,-0.275    ,0           ,3.91579 ,0.244833  ,0.0813267   ,3.675   ,0.325     ,0.105686    ,3.23841  ,0.27031  ,0.0768887   ,0.417404    ,1.54013     ,1.35419     ,0.207241   ,0.941029    ,0.593194   ,0.497423  ,1.63918     ,1.2555      ,0.18784    ,0.94663      ,0.605924    ,0.435154    ,0.514212    ,0.578703    ,0.328863    ,0.980488    ,0.650568    ,nan          ,nan          ,nan         ,0.0230661    ,-0.0613895   ,-0.0474869   ,nan          ,nan          ,nan         ,0.0204525    ,-0.056758    ,-0.0525871   ,nan          ,nan          ,nan          ,0.0285425    ,-0.0554211   ,-0.0506802  ,0           ,0.0824745    ,0            ,0.0813267    ,-0.0017449   ,0.0544939    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.2666  ,0.35 , 3.535 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.62779 ,-0.297296 ,0.0877739   ,3.275    ,-0.275    ,0           ,3.92413 ,0.239404  ,0.0868609   ,3.675   ,0.325     ,0.105686    ,3.24837  ,0.267015 ,0.0823226   ,0.397915    ,1.54469     ,1.34539     ,0.235667   ,0.876156    ,0.545821   ,0.47443   ,1.64255     ,1.25387     ,0.212511   ,0.888849     ,0.553745    ,0.415116    ,0.511611    ,0.563841    ,0.360734    ,0.926142    ,0.600584    ,nan          ,nan          ,nan         ,0.0249857    ,-0.0484487   ,-0.0327855   ,nan          ,nan          ,nan         ,0.0223416    ,-0.0436427   ,-0.0380754   ,nan          ,nan          ,nan          ,0.0283697    ,-0.0417111   ,-0.0386362  ,0           ,0.0954724    ,0            ,0.0868609    ,-0.0017449   ,0.0625303    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.3065  ,0.4  , 3.54  ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.63753 ,-0.294422 ,0.0911985   ,3.275    ,-0.275    ,0           ,3.93286 ,0.23503   ,0.0905497   ,3.675   ,0.325     ,0.105686    ,3.25827  ,0.264133 ,0.0861269   ,0.37801     ,1.54947     ,1.33708     ,0.266036   ,0.82668     ,0.515669   ,0.451034  ,1.64557     ,1.25245     ,0.239108   ,0.846137     ,0.518262    ,0.394618    ,0.509553    ,0.549559    ,0.392251    ,0.887125    ,0.56413     ,nan          ,nan          ,nan         ,0.0263554    ,-0.0353136   ,-0.0183206   ,nan          ,nan          ,nan         ,0.0237965    ,-0.0305787   ,-0.023578    ,nan          ,nan          ,nan          ,0.0279118    ,-0.0280248   ,-0.0265003  ,0           ,0.0975834    ,0            ,0.0905498    ,-0.0017449   ,0.0748582    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.3468  ,0.45 , 3.545 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.64782 ,-0.292728 ,0.0929666   ,3.275    ,-0.275    ,0           ,3.94204 ,0.231917  ,0.0925566   ,3.675   ,0.325     ,0.105686    ,3.26821  ,0.26186  ,0.088428    ,0.357691    ,1.55442     ,1.32925     ,0.297697   ,0.792829    ,0.502458   ,0.427256  ,1.64823     ,1.25125     ,0.267129   ,0.818432     ,0.499458    ,0.37366     ,0.50804     ,0.535869    ,0.423097    ,0.863411    ,0.541308    ,nan          ,nan          ,nan         ,0.0271751    ,-0.0219844   ,-0.0040923   ,nan          ,nan          ,nan         ,0.0248173    ,-0.017566    ,-0.00909481  ,nan          ,nan          ,nan          ,0.0271688    ,-0.0143621   ,-0.0142724  ,0           ,0.0986209    ,0            ,0.0925566    ,-0.0017449   ,0.079858     ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.3869  ,0.5  , 3.55  ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.65872 ,-0.292284 ,0.0932448   ,3.275    ,-0.275    ,0           ,3.95175 ,0.230195  ,0.0930001   ,3.675   ,0.325     ,0.105686    ,3.27826  ,0.260313 ,0.0893064   ,0.336958    ,1.55954     ,1.32187     ,0.330002   ,0.774833    ,0.50591    ,0.403117  ,1.65051     ,1.25025     ,0.296075   ,0.805677     ,0.497318    ,0.35224     ,0.507071    ,0.52278     ,0.452951    ,0.854973    ,0.532222    ,nan          ,nan          ,nan         ,0.0274448    ,-0.00846106  ,0.00989942   ,nan          ,nan          ,nan         ,0.0254038    ,-0.00460458  ,0.00537406   ,nan          ,nan          ,nan          ,0.0261407    ,-0.000723099 ,-0.00195243 ,0           ,0.0987398    ,0            ,0.0984687    ,-0.0017449   ,0.0840863    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.4267  ,0.55 , 3.555 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.67024 ,-0.293088 ,0.0921309   ,3.275    ,-0.275    ,0           ,3.96206 ,0.22992   ,0.0919456   ,3.675   ,0.325     ,0.105686    ,3.28845  ,0.259555 ,0.088784    ,0.315815    ,1.56478     ,1.31494     ,0.3623     ,0.77293     ,0.525742   ,0.378641  ,1.6524      ,1.24944     ,0.325446   ,0.807811     ,0.511823    ,0.33036     ,0.506641    ,0.510301    ,0.481495    ,0.861793    ,0.537029    ,nan          ,nan          ,nan         ,0.0271656    ,0.00527589   ,0.0236455    ,nan          ,nan          ,nan         ,0.0255543    ,0.0083032    ,0.0198241    ,nan          ,nan          ,nan          ,0.0248255    ,0.0129153    ,0.0106048   ,0           ,0.0980203    ,0            ,0.0956944    ,-0.0017449   ,0.0875917    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.467   ,0.6  , 3.56  ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.6824  ,-0.295067 ,0.0896428   ,3.275    ,-0.275    ,0           ,3.97302 ,0.23109   ,0.089403    ,3.675   ,0.325     ,0.105686    ,3.29885  ,0.25962  ,0.0868089   ,0.294263    ,1.57012     ,1.30845     ,0.393946   ,0.787386    ,0.561656   ,0.353854  ,1.65388     ,1.24882     ,0.354738   ,0.824771     ,0.542948    ,0.308023    ,0.506744    ,0.498438    ,0.508406    ,0.883886    ,0.556092    ,nan          ,nan          ,nan         ,0.0263386    ,0.0192473    ,0.0371362    ,nan          ,nan          ,nan         ,0.025267     ,0.0211548    ,0.0342503    ,nan          ,nan          ,nan          ,0.0232217    ,0.0265729    ,0.0235252   ,0           ,0.0964594    ,0            ,0.0914027    ,-0.0017449   ,0.0903621    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.5069  ,0.65 , 3.565 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.69512 ,-0.298095 ,0.0857133   ,3.275    ,-0.275    ,0           ,3.98468 ,0.233647  ,0.0853271   ,3.675   ,0.325     ,0.105686    ,3.30944  ,0.260496 ,0.0832692   ,0.27231     ,1.57554     ,1.30238     ,0.424291   ,0.81848     ,0.61335    ,0.328786  ,1.65495     ,1.24838     ,0.383447   ,0.856492     ,0.590665    ,0.285233    ,0.507364    ,0.487198    ,0.53336     ,0.921273    ,0.589816    ,nan          ,nan          ,nan         ,0.0249637    ,0.0334532    ,0.0503716    ,nan          ,nan          ,nan         ,0.0245419    ,0.0339503    ,0.0486526    ,nan          ,nan          ,nan          ,0.0213292    ,0.0402498    ,0.0368085   ,0           ,0.0939699    ,0            ,0.085566     ,-0.0017449   ,0.0821993    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.5471  ,0.7  , 3.57  ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.70829 ,-0.301994 ,0.0801922   ,3.275    ,-0.275    ,0           ,3.99701 ,0.237483  ,0.0796248   ,3.675   ,0.325     ,0.105686    ,3.32018  ,0.262109 ,0.0780032   ,0.249963    ,1.581       ,1.29671     ,0.452689   ,0.866488    ,0.680523   ,0.303465  ,1.65559     ,1.24811     ,0.41107    ,0.902909     ,0.654946    ,0.261997    ,0.508485    ,0.476583    ,0.556035    ,0.973976    ,0.638608    ,nan          ,nan          ,nan         ,0.023041     ,0.0478935    ,0.0633515    ,nan          ,nan          ,nan         ,0.0233789    ,0.0466895    ,0.0630311    ,nan          ,nan          ,nan          ,0.0191481    ,0.053946     ,0.0504549   ,0           ,0.0801922    ,0            ,0.0781413    ,-0.0017449   ,0.0776717    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.5866  ,0.75 , 3.575 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.72165 ,-0.306531 ,0.0728566   ,3.275    ,-0.275    ,0           ,4.00995 ,0.24244   ,0.0721659   ,3.675   ,0.325     ,0.105686    ,3.33094  ,0.264329 ,0.0708133   ,0.227229    ,1.58648     ,1.29145     ,0.478494   ,0.931687    ,0.762873   ,0.277923  ,1.6558      ,1.24803     ,0.437102   ,0.963958     ,0.735765    ,0.238323    ,0.510083    ,0.466596    ,0.576108    ,1.04202     ,0.702875    ,nan          ,nan          ,nan         ,0.0205705    ,0.0625683    ,0.0760761    ,nan          ,nan          ,nan         ,0.0217781    ,0.0593727    ,0.0773857    ,nan          ,nan          ,nan          ,0.0166783    ,0.0676614    ,0.0644644   ,0           ,0.0728566    ,0            ,0.0673791    ,-0.0017449   ,0.0708133    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.6267  ,0.8  , 3.58  ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.73488 ,-0.311407 ,0.0634328   ,3.275    ,-0.275    ,0           ,4.02335 ,0.248311  ,0.0628006   ,3.675   ,0.325     ,0.105686    ,3.34153  ,0.26696  ,0.0614873   ,0.204121    ,1.59194     ,1.28656     ,0.501057   ,1.01435     ,0.860099   ,0.252194  ,1.65559     ,1.24811     ,0.461039   ,1.03957      ,0.833093    ,0.214221    ,0.512129    ,0.457234    ,0.593255    ,1.12542     ,0.783021    ,nan          ,nan          ,nan         ,0.0175522    ,0.0774775    ,0.0885453    ,nan          ,nan          ,nan         ,0.0197394    ,0.0719996    ,0.0917164    ,nan          ,nan          ,nan          ,0.0139198    ,0.0813961    ,0.0788369   ,0           ,0.0634328    ,0            ,0.057067     ,-0.0017449   ,0.0614873    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.667   ,0.85 , 3.585 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.74749 ,-0.316244 ,0.0516302   ,3.275    ,-0.275    ,0           ,4.03695 ,0.254839  ,0.051383    ,3.675   ,0.325     ,0.105686    ,3.35166  ,0.269732 ,0.0498278   ,0.18065     ,1.59736     ,1.28204     ,0.519733   ,1.11477     ,0.971899   ,0.226311  ,1.65495     ,1.24838     ,0.482378   ,1.12969      ,0.946904    ,0.189705    ,0.514589    ,0.448496    ,0.607154    ,1.2242      ,0.879455    ,nan          ,nan          ,nan         ,0.0139861    ,0.0926212    ,0.100759     ,nan          ,nan          ,nan         ,0.0172629    ,0.0845704    ,0.106023     ,nan          ,nan          ,nan          ,0.0108726    ,0.09515      ,0.0935724   ,0           ,0.0516302    ,0            ,0.0379644    ,-0.0017449   ,0.0498278    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
21.7068  ,0.9  , 3.59  ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.75889 ,-0.320559 ,0.0371929   ,3.275    ,-0.275    ,0           ,4.0504  ,0.261715  ,0.0378023   ,3.675   ,0.325     ,0.105686    ,3.36093  ,0.272298 ,0.0356924   ,0.156831    ,1.6027      ,1.27787     ,0.533874   ,1.2332      ,1.09797    ,0.200311  ,1.65388     ,1.24882     ,0.500613   ,1.23425      ,1.07717     ,0.16479     ,0.517422    ,0.440374    ,0.617481    ,1.33838     ,0.992581    ,nan          ,nan          ,nan         ,0.00987208   ,0.107999     ,0.112718     ,nan          ,nan          ,nan         ,0.0143485    ,0.097085     ,0.120306     ,nan          ,nan          ,nan          ,0.00753682   ,0.108923     ,0.108671    ,0           ,0.0371929    ,0            ,0.0380149    ,-0.0017449   ,0.0356924    ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
21.7468  ,0.95 , 3.595 ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.275    ,0           ,3.76833 ,-0.323736 ,0.0199691   ,3.275    ,-0.275    ,0           ,4.06327 ,0.268574  ,0.0220207   ,3.675   ,0.325     ,0.105686    ,3.36889  ,0.274227 ,0.0190427   ,0.13268     ,1.60794     ,1.27404     ,0.542833   ,1.36993     ,1.23801    ,0.174228  ,1.6524      ,1.24944     ,0.515242   ,1.35318      ,1.22386     ,0.139495    ,0.520582    ,0.43286     ,0.623914    ,1.46798     ,1.12281     ,nan          ,nan          ,nan         ,0.00521028   ,0.123612     ,0.124421     ,nan          ,nan          ,nan         ,0.0109962    ,0.109544     ,0.134565     ,nan          ,nan          ,nan          ,0.00391234   ,0.122716     ,0.124133    ,0           ,0.0199691    ,0            ,0.0178659    ,-0.0017449   ,0.0190427    ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
21.7949  ,0    , 3.6   ,     0 ,0.258072 ,-0        ,         0 ,-0       ,3.975   ,-0.274998 ,1.59135e-06 ,3.775   ,-0.325    ,0           ,3.275    ,-0.274999 ,1.67582e-06 ,4.075   ,0.275     ,0.00411765  ,3.675   ,0.324997  ,0.105687    ,3.375    ,0.275    ,0           ,0.108217    ,1.61304     ,1.27054     ,0.545964   ,1.52524     ,1.39173    ,0.148098  ,1.65051     ,1.25025     ,0.525761   ,1.48642      ,1.38696     ,0.113838    ,0.524017    ,0.425943    ,0.62613     ,1.61304     ,1.27054     ,-8.00901e-07 ,-0.136527    ,-0.139957   ,nan          ,nan          ,nan          ,0.00749775   ,-0.133335    ,-0.140683   ,nan          ,nan          ,nan          ,0.0376431    ,-0.310136    ,-0.146637    ,nan          ,nan          ,nan         ,1.59135e-06 ,0            ,1.31215e-06  ,-0.000859862 ,-0.00174371  ,0            ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
21.8269  ,0.05 , 3.605 ,     0 ,0.258083 ,-0        ,         0 ,-0       ,3.98018 ,-0.274237 ,0.0286884   ,3.775   ,-0.325    ,0           ,3.28198  ,-0.2738   ,0.01997     ,4.075   ,0.275     ,0.00411765  ,3.69095 ,0.313583  ,0.123469    ,3.375    ,0.275    ,0           ,0.109512    ,1.38765     ,1.0515      ,0.528589   ,1.52917     ,1.38037    ,0.159467  ,1.50211     ,1.09436     ,0.508704   ,1.48934      ,1.37506     ,0.179916    ,0.0627861   ,0.183843    ,0.605832    ,1.61806     ,1.26743     ,0.00161209   ,-0.138948    ,-0.128052   ,nan          ,nan          ,nan          ,0.0118871    ,-0.120764    ,-0.12625    ,nan          ,nan          ,nan          ,0.0372787    ,-0.216029    ,-0.128208    ,nan          ,nan          ,nan         ,0.0286884   ,0            ,0.0176281    ,-0.000859862 ,0.0154761    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
21.8671  ,0.1  , 3.61  ,     0 ,0.258095 ,-0        ,         0 ,-0       ,3.98569 ,-0.271514 ,0.0548737   ,3.775   ,-0.325    ,0           ,3.28951  ,-0.270708 ,0.0376846   ,4.075   ,0.275     ,0.00411765  ,3.70288 ,0.291017  ,0.123732    ,3.375    ,0.275    ,0           ,0.113577    ,1.15992     ,0.852013    ,0.510785   ,1.53345     ,1.36957    ,0.175671  ,1.36845     ,0.95531     ,0.491253   ,1.4926       ,1.36371     ,0.244825    ,-0.245925   ,-0.0256783  ,0.585062    ,1.62288     ,1.26462     ,0.00339081   ,-0.139383    ,-0.116044   ,nan          ,nan          ,nan          ,0.0157748    ,-0.108092    ,-0.111863   ,nan          ,nan          ,nan          ,0.0363154    ,-0.136973    ,-0.109648    ,nan          ,nan          ,nan         ,0.0548737   ,0            ,0.0302963    ,-0.000859862 ,0.0132908    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
21.9067  ,0.15 , 3.615 ,     0 ,0.258106 ,-0        ,         0 ,-0       ,3.99154 ,-0.266746 ,0.0772946   ,3.775   ,-0.325    ,0           ,3.29749  ,-0.266446 ,0.0529304   ,4.075   ,0.275     ,0.00411765  ,3.71079 ,0.264862  ,0.116202    ,3.375    ,0.275    ,0           ,0.120686    ,0.933106    ,0.672234    ,0.492546   ,1.53807     ,1.35931    ,0.196122  ,1.24964     ,0.833033    ,0.473401   ,1.49618      ,1.3529      ,0.30751     ,-0.428629   ,-0.202389   ,0.563828    ,1.62748     ,1.26208     ,0.00533537   ,-0.137834    ,-0.103932   ,nan          ,nan          ,nan          ,0.019161     ,-0.0953182   ,-0.0975218  ,nan          ,nan          ,nan          ,0.0347532    ,-0.0729678   ,-0.0909571   ,nan          ,nan          ,nan         ,0.0771048   ,0            ,0.0413642    ,-0.000859862 ,0.0177271    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
21.9469  ,0.2  , 3.62  ,     0 ,0.258118 ,-0        ,         0 ,-0       ,3.99777 ,-0.260492 ,0.0951492   ,3.775   ,-0.325    ,0           ,3.30584  ,-0.261658 ,0.0656676   ,4.075   ,0.275     ,0.00411765  ,3.71464 ,0.237116  ,0.108582    ,3.375    ,0.275    ,0           ,0.131108    ,0.710445    ,0.512334    ,0.473864   ,1.543       ,1.34958    ,0.220236  ,1.14582     ,0.72748     ,0.455145   ,1.50007      ,1.34261     ,0.366915    ,-0.51184    ,-0.346058   ,0.542135    ,1.63184     ,1.25982     ,0.00744576   ,-0.1343      ,-0.0917163  ,nan          ,nan          ,nan          ,0.0220457    ,-0.0824437   ,-0.0832266  ,nan          ,nan          ,nan          ,0.0325922    ,-0.024014    ,-0.0721351   ,nan          ,nan          ,nan         ,0.0903006   ,0            ,0.0624797    ,-0.000859862 ,0.0188622    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
21.987   ,0.25 , 3.625 ,     0 ,0.258129 ,-0        ,         0 ,-0       ,4.00445 ,-0.253695 ,0.1082      ,3.775   ,-0.325    ,0           ,3.3145   ,-0.256887 ,0.0759777   ,4.075   ,0.275     ,0.00411765  ,3.71492 ,0.209655  ,0.105255    ,3.375    ,0.275    ,0           ,0.145085    ,0.495253    ,0.372465    ,0.454735   ,1.54822     ,1.34037    ,0.247426  ,1.05709     ,0.638597    ,0.43648    ,1.50424      ,1.33283     ,0.421985    ,-0.522072   ,-0.456456   ,0.519996    ,1.63591     ,1.2578      ,0.00966438   ,-0.128649    ,-0.0794344  ,nan          ,nan          ,nan          ,0.0244288    ,-0.0694682   ,-0.0689772  ,nan          ,nan          ,nan          ,0.0298323    ,0.00988863   ,-0.0531821   ,nan          ,nan          ,nan         ,0.0934565   ,0            ,0.0710242    ,-0.000859862 ,0.0182254    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
22.027   ,0.3  , 3.63  ,     0 ,0.258141 ,-0        ,         0 ,-0       ,4.0117  ,-0.247362 ,0.116785    ,3.775   ,-0.325    ,0           ,3.32346  ,-0.252568 ,0.0840149   ,4.075   ,0.275     ,0.00411765  ,3.71322 ,0.185412  ,0.107303    ,3.375    ,0.275    ,0           ,0.162724    ,0.291147    ,0.252691    ,0.435154   ,1.55371     ,1.33168    ,0.277107  ,0.983582    ,0.56633     ,0.417404   ,1.50867      ,1.32356     ,0.471667    ,-0.485839   ,-0.533351   ,0.497423    ,1.63969     ,1.25603     ,0.0119279    ,-0.120735    ,-0.067127   ,nan          ,nan          ,nan          ,0.0263103    ,-0.0563915   ,-0.0547738  ,nan          ,nan          ,nan          ,0.0264735    ,0.0287402    ,-0.034098    ,nan          ,nan          ,nan         ,0.0912081   ,0            ,0.0797809    ,-0.000859862 ,0.0173868    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
22.0668  ,0.35 , 3.635 ,     0 ,0.258152 ,-0        ,         0 ,-0       ,4.01965 ,-0.24233  ,0.121727    ,3.775   ,-0.325    ,0           ,3.33274  ,-0.249024 ,0.0899652   ,4.075   ,0.275     ,0.00411765  ,3.71199 ,0.167429  ,0.112853    ,3.375    ,0.275    ,0           ,0.184099    ,0.101824    ,0.153053    ,0.415116   ,1.55943     ,1.32349    ,0.308692  ,0.925402    ,0.510627    ,0.397915   ,1.51334      ,1.31479     ,0.514932    ,-0.428808   ,-0.576532   ,0.47443     ,1.64315     ,1.25449     ,0.0142363    ,-0.110558    ,-0.054794   ,nan          ,nan          ,nan          ,0.0276904    ,-0.0432139   ,-0.0406161  ,nan          ,nan          ,nan          ,0.0225991    ,0.035091     ,-0.0149452   ,nan          ,nan          ,nan         ,0.0870768   ,0            ,0.0857823    ,-0.000859862 ,0.0178316    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
22.1067  ,0.4  , 3.64  ,     0 ,0.258163 ,-0        ,         0 ,-0       ,4.02848 ,-0.239085 ,0.124153    ,3.775   ,-0.325    ,0           ,3.34241  ,-0.246478 ,0.0940123   ,4.075   ,0.275     ,0.00411765  ,3.71301 ,0.156607  ,0.119482    ,3.375    ,0.275    ,0           ,0.209284    ,-0.0690154  ,0.0735927   ,0.394618   ,1.56537     ,1.31578    ,0.341597  ,0.882673    ,0.471432    ,0.37801    ,1.51823      ,1.3065      ,0.551229    ,-0.362049   ,-0.586148   ,0.451034    ,1.64625     ,1.25317     ,0.0165895    ,-0.0981181   ,-0.0424354  ,nan          ,nan          ,nan          ,0.0285688    ,-0.0299351   ,-0.0265044  ,nan          ,nan          ,nan          ,0.0185983    ,0.0408582    ,0.00398528   ,nan          ,nan          ,nan         ,0.0813506   ,0            ,0.0931747    ,-0.000859862 ,0.0203704    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
22.1471  ,0.45 , 3.645 ,     0 ,0.258175 ,-0        ,         0 ,-0       ,4.03836 ,-0.237681 ,0.125269    ,3.775   ,-0.325    ,0           ,3.35251  ,-0.245058 ,0.0963123   ,4.075   ,0.275     ,0.00411765  ,3.71704 ,0.152291  ,0.125829    ,3.375    ,0.275    ,0           ,0.238318    ,-0.217684   ,0.0143556   ,0.37366    ,1.5715      ,1.30856    ,0.375234  ,0.855512    ,0.448694    ,0.357691   ,1.5233       ,1.29869     ,0.580412    ,-0.284312   ,-0.562644   ,0.427256    ,1.649       ,1.25206     ,0.0188734    ,-0.0834488   ,-0.0300411  ,nan          ,nan          ,nan          ,0.0289457    ,-0.0165554   ,-0.0124386  ,nan          ,nan          ,nan          ,0.0145206    ,0.0475537    ,0.0226565    ,nan          ,nan          ,nan         ,0.064936    ,0            ,0.0925921    ,-0.000859862 ,0.0299306    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
